recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
132754438,"{'steamid': '76561198004055417', 'num_games_owned': 96, 'num_reviews': 5, 'playtime_forever': 1902, 'playtime_last_two_weeks': 0, 'playtime_at_review': 827, 'last_played': 1710404085}",koreana,증말 갓겜이다 위쳐 재밌게했으면 강추입니다,1676261817,1676261817,True,0,0,0,0,False,False,False,True,
132753926,"{'steamid': '76561198398719271', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 1058, 'playtime_last_two_weeks': 0, 'playtime_at_review': 558, 'last_played': 1678179975}",koreana,반격하는게 정말로 재밌습니다,1676260929,1676260929,True,0,0,0.476190477609634399,0,True,False,False,True,
132753760,"{'steamid': '76561198077541095', 'num_games_owned': 0, 'num_reviews': 53, 'playtime_forever': 1790, 'playtime_last_two_weeks': 0, 'playtime_at_review': 310, 'last_played': 1700574791}",koreana,소설 영화 기타 차창작을 봐도 해리포터 시리즈의 마법은 아씨오 말고는 맘에 드는게 하나도 없다 그렇지만 게임은 잘만들었다 트레일러 보면서 전투가 가장 재미 없을것 같았는데 가장 재밋다니 아이러니 하다,1676260627,1676260627,True,0,0,0,0,True,False,False,True,
132753403,"{'steamid': '76561198020404616', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 1558, 'playtime_last_two_weeks': 0, 'playtime_at_review': 659, 'last_played': 1676780711}",koreana,해리포터팬이자 게이머라면 이걸 안살 이유가 없다,1676260010,1676260010,True,0,0,0,0,False,False,False,True,
132753304,"{'steamid': '76561199092462239', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 4323, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1150, 'last_played': 1682036988}",koreana,오랜만에길게한게임와해리포터감성**웅장해지네요,1676259860,1676259860,True,0,0,0,0,True,False,False,True,
132753225,"{'steamid': '76561197994891484', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 4486, 'playtime_last_two_weeks': 0, 'playtime_at_review': 646, 'last_played': 1714262663}",koreana,까칠한제초등학교학*딸아이도푹빠졌습니다스토리연출화려한배경추천,1676259738,1676259738,True,0,0,0,0,True,False,False,True,
132753222,"{'steamid': '76561197969227983', 'num_games_owned': 884, 'num_reviews': 17, 'playtime_forever': 4172, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2064, 'last_played': 1713958051}",koreana,정말 강추 시간 순삭 게임 시간 했는데도 진행률 할께 너무 많아서 퀘스트 하다가도 자꾸 딴거하게 됨 램 사용 중인데 옵션 울트라 품질 끄고 플레이 중인데 프레임 방어 잘 해주고 있음 다만 키면 눈호강 하기 좋은데 프레임이 들쑥날쑥해서 플레이 하기 힘듬,1676259737,1676259737,True,2,0,0.54356849193572998,0,False,False,False,True,
132753197,"{'steamid': '76561198119893632', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 4848, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1116, 'last_played': 1705760709}",koreana,근래에 마케팅으로 인한 너무 많은 사기를 당하다가 간만에 기대에 충족하는 게임이 나와서 만족,1676259700,1676259700,True,0,0,0,0,True,False,False,True,
132753137,"{'steamid': '76561198849490518', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 97, 'playtime_last_two_weeks': 0, 'playtime_at_review': 20, 'last_played': 1703567787}",koreana,제발 게임을 하고 싶어요 최적화가 왜이럽니까,1676259614,1676259614,False,0,0,0,0,False,False,False,True,
132752866,"{'steamid': '76561198137286381', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 204, 'playtime_last_two_weeks': 0, 'playtime_at_review': 60, 'last_played': 1677991757}",koreana,좀만 기달려줘 컴터야 글카 업글된다 아프지마,1676259159,1676259159,True,0,0,0,0,True,False,False,True,
132752658,"{'steamid': '76561198103932016', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 2063, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1227, 'last_played': 1678279543}",koreana,개 갓겜 킨자리에서 시간 스트레이트로 함,1676258813,1676258813,True,0,0,0,0,True,False,False,True,
132752332,"{'steamid': '76561199223044093', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 2854, 'playtime_last_two_weeks': 0, 'playtime_at_review': 603, 'last_played': 1696316229}",koreana,해리포터 찐덕이라 출시전에 예약하고 구매했습니다 나오자마자 플레이를 해보았는데 원작과 최대한 비슷하게 하려고 한 흔적이 잘 보이고 디테일도 좋아요 해리포터 팬클럽 연동하고 하니깐 더 재밋는 기분 근데 다만 아쉬운점은 중간중간 조금 거슬리게 검은색 깨진 화면처럼 뭔가 나오거나 해리포터라기보단 젤다의전설을 하는 기분이 들때도있어 해덕이라 그 부분은 좀 많이 아쉽지만 어찌됐든 재미있습니다,1676258255,1676258255,True,0,0,0,0,True,False,False,True,
132751993,"{'steamid': '76561198206402700', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 1202, 'playtime_last_two_weeks': 0, 'playtime_at_review': 644, 'last_played': 1677931328}",koreana,재미짐,1676257680,1676257680,True,0,0,0,0,True,False,False,True,
132751540,"{'steamid': '76561198086103418', 'num_games_owned': 187, 'num_reviews': 6, 'playtime_forever': 4239, 'playtime_last_two_weeks': 0, 'playtime_at_review': 941, 'last_played': 1681476639}",koreana,그냥 잘만들었다는말밖에,1676256944,1676256944,True,0,0,0.476190477609634399,0,True,False,False,True,
132751436,"{'steamid': '76561199351566806', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 424, 'playtime_last_two_weeks': 0, 'playtime_at_review': 400, 'last_played': 1679737624}",koreana,해리포터 시리즈 잘 모르는데도 재미있어요,1676256771,1676256771,True,0,0,0,0,True,False,False,True,
132751007,"{'steamid': '76561198126457011', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 474, 'playtime_last_two_weeks': 0, 'playtime_at_review': 231, 'last_played': 1685909601}",koreana,일단최신오픈월드게임을*컴으로돌리려고하는양심디진유저들빼고는다들추천하는듯보임나도추천자세한리뷰는플탐더돌려보고작성예정,1676256093,1676256093,True,2,1,0.454545468091964722,0,True,False,False,True,
132750789,"{'steamid': '76561198010673769', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 789, 'playtime_last_two_weeks': 0, 'playtime_at_review': 185, 'last_played': 1676723833}",koreana,윙가르디움 레비오소,1676255745,1676255745,True,0,0,0,0,True,False,False,True,
132750744,"{'steamid': '76561198067731662', 'num_games_owned': 0, 'num_reviews': 11, 'playtime_forever': 1990, 'playtime_last_two_weeks': 0, 'playtime_at_review': 469, 'last_played': 1676700119}",koreana,최적화 븅신겜,1676255678,1676255678,False,0,0,0,0,True,False,False,True,
132750617,"{'steamid': '76561198009353300', 'num_games_owned': 333, 'num_reviews': 73, 'playtime_forever': 3384, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2771, 'last_played': 1676415569}",koreana,한줄평아쉬운점이있는것은그게임이충분히좋은게임이라는반증이다시작전에꽤나많은게임내챌린지를클리어했고개의사이드퀘스트를제외한모든퀘스트를클리어했고최고난이도로진행했음을알림나는해리포터시리즈를굉장히좋아했다책은당연히전부다읽었고또당연히영화도몇번이고돌려보았다영화해리포터와죽음의성물부가끝났을때는이야기가좋게끝난것은좋았지만더이상의이야기는없다는사실에*동안어떤영화도**,1676255506,1676260144,True,127,9,0.863035321235656738,0,False,False,False,True,
132750464,"{'steamid': '76561198969405942', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3093, 'playtime_last_two_weeks': 0, 'playtime_at_review': 243, 'last_played': 1678545123}",koreana,튜토리얼도 몰입도가 높고 생각했던 그대로의 흐름이긴한데 잘만든 수작이네요 다만 약간 인물 얼굴이나 움직임이 애니에선 어색한것 같기도하고요 요새 워낙 언리얼 로 후덜한걸 많이 발표하다보니 전투도 정말 재밌고 몰입될 수 있게 잘 만들었습니다 호그와트 곳 다니면서 모험하는 재미가 쏠하네요,1676255271,1676255271,True,0,0,0,0,True,False,False,True,
132750117,"{'steamid': '76561198414346514', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1573, 'playtime_last_two_weeks': 0, 'playtime_at_review': 328, 'last_played': 1706115813}",koreana,해리포터 팬도 아닌데 인생게임 등극 판타지요소와 고퀄리티의 예쁜 그래픽을 좋아한다면 무조건 구매 각,1676254712,1676254712,True,0,0,0,0,True,False,False,True,
132749912,"{'steamid': '76561198825967164', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 1495, 'playtime_last_two_weeks': 0, 'playtime_at_review': 331, 'last_played': 1679243083}",koreana,즐거운 오픈월드 수집요소 굉장히 많음,1676254445,1676254445,True,0,0,0,0,True,False,False,True,
132749897,"{'steamid': '76561198449272767', 'num_games_owned': 0, 'num_reviews': 14, 'playtime_forever': 7456, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5129, 'last_played': 1676800234}",koreana,이제 회차다 할것좀 더줘라 아씨 근데 레벨리오 페이지 개남았는데 도대체 어딨냐 하 회차 후플푸프 회차 그리핀도르 회차 레번클로 회차 슬리데린 업적 퍼찍는데 도대체 회차까지해야하는 이유가 뭐냐 야발,1676254415,1676254415,True,0,1,0,0,True,False,False,True,
132749876,"{'steamid': '76561198004004214', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 5362, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1692, 'last_played': 1677929774}",koreana,모두가 추천하니 비추를 날리겠음 에서 프레임도 안나옴 하지만 잼있당,1676254390,1676254390,False,3,0,0.541651904582977295,0,True,False,False,True,
132749651,"{'steamid': '76561198044575211', 'num_games_owned': 198, 'num_reviews': 3, 'playtime_forever': 4472, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2280, 'last_played': 1677056531}",koreana,해리포터 시리즈 팬도 아니고 영화도 한편도 안봤습니다 기대도 안하고 있었는데 생각이상으로 푹 빠져서 하고있습니다 해리포터 시리즈를 봐야하나 생각이 들 정도네요 최적화가 조금 부족한듯하고 몇 버그들 퀘스트 이전에 자물쇠를 풀어버린다거나 비스킷찾기 퀘스트 이 문제가 있지만 그런건 차 해결될거라 믿습니다,1676254015,1676254015,True,0,0,0,0,True,False,False,True,
132749450,"{'steamid': '76561198064380822', 'num_games_owned': 100, 'num_reviews': 16, 'playtime_forever': 2522, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2106, 'last_played': 1678441169}",koreana,지금까지 나왔던 모든 해리포터 관련 게임은 그냥 없던 겜으로 치고 이걸 으로써 명한 후에 시리즈 이어나가 줬으면 좋겠다,1676253718,1676253718,True,0,0,0,0,False,False,False,True,
132749418,"{'steamid': '76561198330241432', 'num_games_owned': 0, 'num_reviews': 16, 'playtime_forever': 845, 'playtime_last_two_weeks': 0, 'playtime_at_review': 475, 'last_played': 1714180719}",koreana,구현된 호그와트 내부를 돌아다닐 수 있다는 것 하나만 보고 하는 게임 나머지는 전부 별로라고 생각한다 해리포터 시리즈 골수팬인 입장에서 이건 내가 보고 알던 해리포터 영화의 느낌이 아닌 다른 판타지 내용을 보는 느낌 배경만 호그와트일뿐 그냥 제 의 판타지 창작물 느낌이라는게 맞는 것 같다 전투도 타격감이나 그런건 생각보다 좋은데 내가 생각하던 해리포터 세계관의 게임화와는 거리가 멈 왜냐 실제로 인게임 식의 전투는 영화에서 등장한 적이 한번도 없거든 그냥,1676253665,1676253665,True,1,0,0.464194357395172119,0,True,False,False,True,
132749400,"{'steamid': '76561198104174245', 'num_games_owned': 30, 'num_reviews': 2, 'playtime_forever': 3185, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2393, 'last_played': 1677694445}",koreana,돈 아깝지 않았던 레전드 게임 각,1676253643,1676253643,True,0,1,0.476190477609634399,0,False,False,False,True,
132749152,"{'steamid': '76561198831506369', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 5070, 'playtime_last_two_weeks': 0, 'playtime_at_review': 817, 'last_played': 1701894627}",koreana,모든 고양이를 쓰다듬을 수 있습니다,1676253267,1709239589,True,1,1,0.523809552192687988,0,True,False,False,True,
132748805,"{'steamid': '76561198809951130', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1430, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1430, 'last_played': 1676201306}",koreana,발적화 문제는 나중에 나아질 거라고 생각하면서 플레이중 소설 영화에서나 보던 호그와트 세계를 직접 탐험할 수 있는 것만으로도 해리포터 팬에게는 더할 나위 없는 작품,1676252719,1676252719,True,1,0,0.514705896377563477,0,False,False,False,True,
132748304,"{'steamid': '76561198101780524', 'num_games_owned': 0, 'num_reviews': 18, 'playtime_forever': 2897, 'playtime_last_two_weeks': 0, 'playtime_at_review': 566, 'last_played': 1715442814}",koreana,이게임의 단점은 불편한 번역에 있다,1676251966,1676251966,True,1,0,0,0,True,False,False,True,
132748212,"{'steamid': '76561198083153619', 'num_games_owned': 14, 'num_reviews': 1, 'playtime_forever': 4423, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1726, 'last_played': 1710736062}",koreana,해리포터 좋아하면 강추,1676251821,1676251821,True,0,0,0,0,True,False,False,True,
132748110,"{'steamid': '76561198818238819', 'num_games_owned': 221, 'num_reviews': 20, 'playtime_forever': 3821, 'playtime_last_two_weeks': 0, 'playtime_at_review': 867, 'last_played': 1694155209}",koreana,레벨리오를 너무 많이 써서 겜 다 깰 때쯤엔 현실에서도 벽 너머의 상자들이 노랗게 보일 것 같아요,1676251666,1676251666,True,0,0,0,0,True,False,False,True,
132748043,"{'steamid': '76561198258291767', 'num_games_owned': 317, 'num_reviews': 12, 'playtime_forever': 1266, 'playtime_last_two_weeks': 0, 'playtime_at_review': 503, 'last_played': 1681020102}",koreana,해리포터에 크게 관심없던 사람들도 재미있게 즐길수 있다 다만 아직까지 최적화이슈로 지형이 많은 경우 와 가 미쳐날뛰는걸 볼수 있다 특히 호그스미스를 가게되면 지옥이 펼쳐진다 그외 유비식 드래곤볼 찾는게 귀찬다 퍼즐 자체의 난이도는 높지 않음 열쇠가 아닌 퍼즐문은 경우 해답을 찾는게 좋지만 노다가로 한개씩 바꿔가며 문을 열어보는 방법으로 열수 있다 눈달린 상자는 극초반에 못 열지만 투명마법을 배우고나면 일정거리 밖에서 케릭터를 인식하지 못하게 하고 투명화,1676251540,1676251540,True,0,0,0,0,True,False,False,True,
132747630,"{'steamid': '76561198045847853', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 3561, 'playtime_last_two_weeks': 0, 'playtime_at_review': 312, 'last_played': 1678445808}",koreana,해리포터 시리즈 개 좃두모르고 대숲엔딩보고 할거 없어서 그냥 해보자 하고 샀는데 밤샜다,1676250988,1676250988,True,0,0,0,0,True,False,False,True,
132747106,"{'steamid': '76561198254107415', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 2806, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1414, 'last_played': 1705115151}",koreana,기대한 부분은 기대 이상으로 재밌고 기대하지 않았던 파트도 재밌음 알로호모라 미션은 좀 그지같음,1676250237,1676250237,True,1,0,0.523809552192687988,0,True,False,False,True,
132746265,"{'steamid': '76561198234789036', 'num_games_owned': 58, 'num_reviews': 5, 'playtime_forever': 2875, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2875, 'last_played': 1676186147}",koreana,해리포터 영화 시리즈를 거의 다 본 입장에서 꽤 재미있게 즐길 수 있었다 다만 불편한 와 잦은 프레임 드랍 그리고 생각보다 적은 컨텐츠라서 엔딩을 본 이후에는 접속도 하지 않고 있다 탐이 날 만한 보상들이 있으면 서브퀘스트도 열심히 할텐데 마땅한 보상이 없다는게 아쉽다 과연 그만한 값을 주고 할 수 있는 게임이냐고 묻는다면 글쎄 라고 답하고 싶다 가격에 비해 볼륨이 적다는 느낌을 지울 수가 없다 다른 게임이라면 거의 다 있는 일괄판매나 일괄구매 일괄수령,1676248956,1676248956,True,0,0,0,0,True,False,False,True,
132746210,"{'steamid': '76561198022568860', 'num_games_owned': 0, 'num_reviews': 32, 'playtime_forever': 2143, 'playtime_last_two_weeks': 0, 'playtime_at_review': 794, 'last_played': 1677336470}",koreana,호그와트가 전투맛집 인 것에 놀랐다,1676248885,1676248885,True,0,0,0,0,True,False,False,True,
132745921,"{'steamid': '76561198203668805', 'num_games_owned': 0, 'num_reviews': 18, 'playtime_forever': 2482, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2400, 'last_played': 1678254231}",koreana,재미는 있는데 캐릭터들이 하나도 빠짐없이 전부 못생김 재밌게 하다가도 대화씬보면 몰입도 확 깨지고 짜증남,1676248450,1676743430,True,0,0,0,0,True,False,False,True,
132745728,"{'steamid': '76561198119963838', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 4078, 'playtime_last_two_weeks': 0, 'playtime_at_review': 353, 'last_played': 1677033808}",koreana,최적화 문제가 있다 자신의 사양보다 조금 낮게 설정하면 잘 돌아간다 이 게임 때문에 램 에서 램으로 올렸다 버그 는 크게 보이지 않는다 자잘한것들이 있지만 크게 방해 될 정도는 아니다 세 관람가의 영화 주인공을 플레이 한 것 같다 스토리 순서와 범위도 딱 적당하다 서브스토리 퀘스트도 잘 준비되어있다 월드에 자잘한 퀘스트들은 스토리나 서브에 영향이 없는 업적 채우기용 정도 입니다 호그와트 주변 세계 까지 매끄럽게 짜여진 좋은 게임 입니다,1676248130,1676898617,True,0,0,0,0,False,False,False,True,
132745627,"{'steamid': '76561198003429309', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 943, 'playtime_last_two_weeks': 25, 'playtime_at_review': 365, 'last_played': 1716203830}",koreana,진짜오랜만에제대로된신작게임이나온게아닌가싶음사펑부터시작해서**필드모워달려라흐긴소녀등대형제작사들이줫박은짓만계속봐왔던시점에서이런설레는게임을만들어준워너브라더스에게내빤스를선물하고싶음물론퀘스트만따라가다보면좀선형적일수있다고느낄수있지만그런거다제끼고**호그와트개멋있어표현도잘해놓음영화에서보던장소들내가돌아다닐수있다는거자체가너무설렘전투도지루하지않고신선하고재밌었음치명,1676247958,1676248294,True,0,0,0,0,True,False,False,True,
132745601,"{'steamid': '76561198201959274', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 15799, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1901, 'last_played': 1703437038}",koreana,갓겜,1676247910,1676247910,True,0,0,0,0,True,False,False,True,
132744791,"{'steamid': '76561198800459705', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 10029, 'playtime_last_two_weeks': 0, 'playtime_at_review': 927, 'last_played': 1713108696}",koreana,갓겜,1676246726,1683492903,True,0,1,0,0,True,False,False,True,
132744735,"{'steamid': '76561198076182731', 'num_games_owned': 110, 'num_reviews': 2, 'playtime_forever': 1233, 'playtime_last_two_weeks': 0, 'playtime_at_review': 948, 'last_played': 1678525315}",koreana,별로 기대하지 않았는데 상당히 깊이있는 스토리와 배경묘사에 놀랐다 해리포터 팬은 아닌데 이번주 주말이 삭제될 만큼 몰입감이 엄청났다 해리포터찐팬들이라면 환장할만하고 그냥 일반 게이머들에게도 추천할만한 게임이다,1676246648,1676246648,True,3,0,0.541984736919403076,0,True,False,False,True,
132743327,"{'steamid': '76561198022480087', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 2332, 'playtime_last_two_weeks': 0, 'playtime_at_review': 988, 'last_played': 1690377090}",koreana,갓겜,1676244598,1676244598,True,0,0,0.474452555179595947,0,True,False,False,True,
132743249,"{'steamid': '76561198342956204', 'num_games_owned': 0, 'num_reviews': 30, 'playtime_forever': 3988, 'playtime_last_two_weeks': 0, 'playtime_at_review': 844, 'last_played': 1701033307}",koreana,정가에 사도 아깝지 않게 재미있다 호그와트 구경만으로도 힐링 가능,1676244494,1700748741,True,0,0,0,0,True,False,False,True,
132742562,"{'steamid': '76561198446043170', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 6494, 'playtime_last_two_weeks': 0, 'playtime_at_review': 600, 'last_played': 1678669761}",koreana,다 좋아 다 좋은데 최적화만 좀 빨리해줘,1676243593,1676243593,True,1,0,0.523809552192687988,0,True,False,False,True,
132741579,"{'steamid': '76561198364675974', 'num_games_owned': 62, 'num_reviews': 12, 'playtime_forever': 897, 'playtime_last_two_weeks': 0, 'playtime_at_review': 491, 'last_played': 1681113920}",koreana,최적화만 어케좀 해줘,1676242420,1676242420,True,0,0,0,0,True,False,False,True,
132740182,"{'steamid': '76561198388261650', 'num_games_owned': 0, 'num_reviews': 33, 'playtime_forever': 3073, 'playtime_last_two_weeks': 0, 'playtime_at_review': 270, 'last_played': 1703388411}",koreana,메인만 서둘러 깨고 다른거하려고했는데 이게임도 위쳐처럼 하다보니까 사이드까지 다 건들게됨 그런데 그 사이드조차 이제는 재밌어서 메인은 뒤로 미뤄둠 초반에는 그냥 재밌게만든 게임이구나 하는 정도였다면 중반부턴 정말 몰입도가 꽤높고 수작중의 수작이었다는걸 깨닫게됨 물론 이것도 호불호겠지만 대부분 재밌다는평가 많잖아 스팀 평가 신뢰도가 상당하다는걸 느낌 옥패 해야하는데 호그와트 좀더 즐기다가 해야겠네,1676240819,1679383835,True,1,0,0.525862038135528564,0,True,False,False,True,
132739547,"{'steamid': '76561198024235295', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 4473, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1952, 'last_played': 1702647506}",koreana,역대급 이틀만에 시간을 순식간에 날린 게임이다,1676240110,1676240110,True,0,0,0,0,True,False,False,True,
132736344,"{'steamid': '76561199021110355', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 2061, 'playtime_last_two_weeks': 0, 'playtime_at_review': 229, 'last_played': 1678623015}",koreana,역작이다,1676236706,1676236706,True,0,0,0,0,True,False,False,True,
132732171,"{'steamid': '76561198850199265', 'num_games_owned': 30, 'num_reviews': 11, 'playtime_forever': 1455, 'playtime_last_two_weeks': 0, 'playtime_at_review': 943, 'last_played': 1695547159}",koreana,이게 마법이지,1676232811,1676232811,True,0,0,0,0,True,False,False,True,
132732008,"{'steamid': '76561198176084253', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2605, 'playtime_last_two_weeks': 854, 'playtime_at_review': 209, 'last_played': 1717084589}",koreana,보 레벨리오,1676232664,1676232664,True,0,0,0,0,True,False,False,True,
132729871,"{'steamid': '76561198813262695', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 2217, 'playtime_last_two_weeks': 0, 'playtime_at_review': 885, 'last_played': 1681641686}",koreana,나 슬리데린 하지만 그리핀도르가 된 기분이 든다,1676230605,1676230605,True,10,3,0.593125343322753906,0,True,False,False,True,
132728255,"{'steamid': '76561198114402132', 'num_games_owned': 0, 'num_reviews': 56, 'playtime_forever': 2732, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2732, 'last_played': 1676228806}",koreana,렙 찍고 엔딩봤음 생각보다 전투가 중독성 있었고 메인 스토리 호그와트 구경이 꿀잼이었음,1676229049,1676229049,True,1,0,0.523809552192687988,0,True,False,False,True,
132727959,"{'steamid': '76561197998843851', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 3055, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1074, 'last_played': 1677620821}",koreana,빗자루 타고 리벨리오 가능합니다 굉장히 유용,1676228768,1676228768,True,0,0,0,0,True,False,False,True,
132725696,"{'steamid': '76561199245329445', 'num_games_owned': 8, 'num_reviews': 1, 'playtime_forever': 2610, 'playtime_last_two_weeks': 0, 'playtime_at_review': 481, 'last_played': 1677851391}",koreana,전투 사냥 심즈같은 시뮬레이션 최고임 이런게임이 앞으로 많아져야함,1676226665,1676226665,True,0,0,0,0,True,False,False,True,
132725545,"{'steamid': '76561198151262234', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 2773, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2578, 'last_played': 1677163159}",koreana,솔직히 냉정하게 만원 값은 아님 만원 정도였다면 적당 했을 듯 싶네요 할인 할 때 사시거나 다음 혹은 대규모 패치 후에 사시는 걸 추천 합니다 컨텐츠가 많아 보이지만 퍼즐 요소들이 강해서 퍼즐에 성취감을 못느끼시는 분들은 플레이 하실 때 짜증 나실 수 있음 전투는 처음엔 재밌지만 할 수록 졸려지고 크리쳐들이 한정 돼 있어서 얼음 칼날 강화 끝나면 그냥 누르고 로 쉽게 이동과 회피를 하면서 모든 적을 잡을 수 있음 의외로 재료 노가다가 꽤 심하고 레벨링의,1676226511,1676226511,True,3,0,0.529531598091125488,0,True,False,False,True,
132725443,"{'steamid': '76561198406527832', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3207, 'playtime_last_two_weeks': 0, 'playtime_at_review': 599, 'last_played': 1678559413}",koreana,해리포터 팬에게는 플레이 자체로 행복할 수 있다 팬이 아니어도 게임 자체도 재미 있고 흥미로움,1676226424,1676226424,True,0,0,0,0,False,False,False,True,
132724567,"{'steamid': '76561198447833410', 'num_games_owned': 0, 'num_reviews': 24, 'playtime_forever': 2291, 'playtime_last_two_weeks': 0, 'playtime_at_review': 796, 'last_played': 1677285684}",koreana,아쉬운 최적화에도 불구하고 디테일한 원작 구현과 준수한 게임성으로 계속 붙잡게 만드는 게임,1676225617,1676225617,True,0,0,0,0,True,False,False,True,
132724020,"{'steamid': '76561198028869594', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 888, 'playtime_last_two_weeks': 0, 'playtime_at_review': 567, 'last_played': 1676559896}",koreana,구성 자체는 평범하지만 탐험 요소들이 흥미롭고 세계관 설정과 잘 어우러져 있어서 좋음,1676225075,1676225075,True,1,0,0.523809552192687988,0,True,False,False,True,
132723819,"{'steamid': '76561198063257240', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 1437, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1368, 'last_played': 1676307184}",koreana,위자딩월드 팬이면 무조건 하세요 제발,1676224892,1676224892,True,0,0,0,0,True,False,False,True,
132723657,"{'steamid': '76561198365263629', 'num_games_owned': 53, 'num_reviews': 5, 'playtime_forever': 580, 'playtime_last_two_weeks': 0, 'playtime_at_review': 515, 'last_played': 1678305398}",koreana,오픈월드만 기대하면 별로지만 해리포터 팬이라면 무족건 사야하는 게임,1676224736,1676224736,True,0,0,0,0,True,False,False,True,
132723560,"{'steamid': '76561198276568402', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 2738, 'playtime_last_two_weeks': 0, 'playtime_at_review': 181, 'last_played': 1696023050}",koreana,마법은 못참지,1676224646,1676224646,True,0,0,0,0,True,False,False,True,
132723058,"{'steamid': '76561198012042180', 'num_games_owned': 0, 'num_reviews': 19, 'playtime_forever': 1001, 'playtime_last_two_weeks': 0, 'playtime_at_review': 16, 'last_played': 1677081989}",koreana,입구컷 에반데,1676224181,1676746505,True,0,1,0,0,True,False,False,True,
132722810,"{'steamid': '76561198997824565', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 3317, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2833, 'last_played': 1684566327}",koreana,진짜 재미있습니다 최적화랑 스킬 돌려쓰기 빼고는 않좋다고 생각한 적이없는거같습니다 전 딱히 렉이 심하게 걸리거나 심하게 끊기질않아서 그렇습니다 그리고 는 솔직히 예악구매가 아니다하면 디지털 디럭스 에디션 사는 것은 추천하지않습니다 추가되는거 탈것 개 추가 사실 취향차이인듯 전 기본꺼씁니다 옷 몇개 추가되는게 다인것으로 알고있습니다 예악구매한 사람들은 게임이 나오기 일전부터 할수있었지만 이미 출시된 다음에 사시는 분들은 굳이 디지털 디럭스를 사는 것은 추,1676223940,1676223940,True,0,0,0,0,True,False,False,True,
